epoch,train_loss,train_ce,train_reg,train_acc,val_loss,val_acc,best_acc,class_cos,logits_cell_norm,stage_lb,evidence_lb,operator_lb,register_diversity,global_diversity,memory_diversity,operator_entropy_per_block,block_diversity,route_diversity,adapter_diversity,phase_role,global_skip_penalty,late_write,late_dyn_gate,weak_class_late_read,role_diversity,role_anchor,category_diversity,category_entropy,signal_op_bias_norm,lr,current_late_gate_floor,speed_data_ms,speed_forward_ms,speed_backward_ms,speed_optimizer_ms
25,0.8433883228609639,0.8233456662906113,1.4352999544346966e-06,0.702116935483871,1.1741686954498292,0.6065,0.6065,0.19991908967494965,8.500874996185303,0.04833477921783924,0.014535888214595616,0.19430913962423801,0.8724365234375,0.84375,0.028627395629882812,0.044926871079951525,0.07630186434835196,0.19263464212417603,4.975031515641604e-06,0.17797588929533958,0.0,0.0,0.0,0.0,0.0,0.0,0.8129619881510735,0.30734575539827347,14.034019947052002,0.00023974369642776786,0.06,11.543280257937631,194.23816236561717,353.0275166021868,11.941637666564265
26,0.8330972585626828,0.8130297192963221,1.4295783660512122e-06,0.7034610215053764,1.1637409353256225,0.618,0.618,0.1937258541584015,8.806273937225342,0.05542627163231373,0.01700460258871317,0.2035775575786829,0.86773681640625,0.84375,0.024013519287109375,0.038808523677289486,0.036089882254600525,0.19436516240239143,1.7860696743809967e-06,0.17508908733725548,0.0,0.0,0.0,0.0,0.0,0.0,0.8104936629533768,0.28523481637239456,14.577187418937683,0.00022427660635682394,0.06,11.322913699107739,195.8481540109118,355.14607554835504,12.010045053552515
27,0.78063956768282,0.7611085567423093,1.4340290602777587e-06,0.7235383064516129,1.3119064655303956,0.5555,0.618,0.17784559726715088,8.637770056724548,0.06378791248425841,0.016953507787548006,0.2090462874621153,0.8619384765625,0.8433837890625,0.018575668334960938,0.04381692688912153,0.09491648524999619,0.193820308893919,9.204721891364898e-07,0.17892075516283512,0.0,0.0,0.0,0.0,0.0,0.0,0.7973233461380005,0.3226274400949478,15.000601291656494,0.00020894580039415464,0.06,11.35535290328941,194.12375296760533,357.5324458281337,12.067786731550054
28,0.7650758047257701,0.7458149790763855,1.4521107354456582e-06,0.7286626344086021,1.186121021270752,0.608,0.618,0.1810973733663559,8.88939356803894,0.06872153375297785,0.016821140190586448,0.22086694836616516,0.86602783203125,0.84326171875,0.0228424072265625,0.04387784330174327,0.054130032658576965,0.1665662620216608,2.1243863557174336e-06,0.1620682328939438,0.0,0.0,0.0,0.0,0.0,0.0,0.8363425210118294,0.26629818603396416,15.142923951148987,0.00019384124580517606,0.06,11.495751268681019,191.10620496756246,357.62435322577664,11.910623870946477
29,0.7385680034596432,0.7196275450850046,1.4640391447501707e-06,0.7423555107526881,1.2339256477355958,0.6,0.618,0.18238887190818787,8.821937203407288,0.06672271061688662,0.017152813263237476,0.2077858168631792,0.86578369140625,0.84326171875,0.02259063720703125,0.04039561655372381,0.038084853906184435,0.15304082073271275,3.7047661862743553e-06,0.1900983564555645,0.0,0.0,0.0,0.0,0.0,0.0,0.8094247058033943,0.3284854516386986,15.315086126327515,0.0001790515821222782,0.06,11.838290354854086,194.21839634402028,356.8533133764367,11.919101881538017
30,0.6994383306272568,0.6806904510144265,1.4751423526421047e-06,0.7533602150537635,1.219690658569336,0.616,0.618,0.18223030865192413,9.010353803634644,0.06892534904181957,0.016918218112550676,0.23659499175846577,0.86639404296875,0.84326171875,0.023157119750976562,0.04271782748401165,0.027322739828377962,0.14467700198292732,1.9453364075161517e-06,0.18780533224344254,0.0,0.0,0.0,0.0,0.0,0.0,0.8154745176434517,0.25703243538737297,15.496598482131958,0.00016466360097280367,0.06,11.441880257861872,194.05018037646823,353.28411636561134,11.978075924699986
31,0.6779665216322868,0.6596819543710319,1.4820927747198874e-06,0.7618447580645161,1.2288254051208496,0.587,0.618,0.17579498887062073,9.333975315093994,0.07837001793086529,0.02112985053099692,0.216533612459898,0.86468505859375,0.84326171875,0.021389007568359375,0.04192652693018317,0.0520859737880528,0.12231030967086554,2.5761530650925124e-06,0.18468999676406384,0.0,0.0,0.0,0.0,0.0,0.0,0.8058482706546783,0.29898595064878464,15.657362461090088,0.00015076173675126673,0.06,11.5650379572202,193.87937046211778,355.74875904304434,11.96130254816468
32,0.6738808917742903,0.6558119177177388,1.495387312300614e-06,0.764616935483871,1.2093270769119262,0.616,0.618,0.1811399608850479,9.364949226379395,0.0840300228446722,0.017541993875056505,0.2236887626349926,0.8653564453125,0.84326171875,0.022111892700195312,0.043114390689879656,0.028172351187095046,0.11286897026002407,1.2981083727936493e-06,0.1748973373323679,0.0,0.0,0.0,0.0,0.0,0.0,0.8149111792445183,0.26540784537792206,15.737548828125,0.00013742757112475274,0.06,11.547009613149315,190.0287668171958,353.23585516141645,11.93537962355686
33,0.6168439208820302,0.598988772720419,1.4966865560430745e-06,0.785114247311828,1.2710449810028077,0.604,0.618,0.168387308716774,9.628921031951904,0.08789131604135036,0.016608362551778555,0.22606111131608486,0.867919921875,0.84326171875,0.024600982666015625,0.039541834499686956,0.018158977618440986,0.11230218969285488,1.521936610515695e-06,0.18757395818829536,0.0,0.0,0.0,0.0,0.0,0.0,0.8031085804104805,0.2653443180024624,16.0824134349823,0.00012473935427925587,0.06,11.486941387149898,191.61872334390415,347.77534494639036,11.899448365374576
34,0.5852240814316657,0.5675747900880793,1.5046124124109479e-06,0.795950940860215,1.2660013265609742,0.6015,0.618,0.1620008945465088,9.844717025756836,0.1020052032545209,0.017666786443442106,0.23346347734332085,0.862548828125,0.84320068359375,0.019420623779296875,0.0413086568005383,0.024311567191034555,0.09260492492467165,1.3680827350981417e-06,0.17635193280875683,0.0,0.0,0.0,0.0,0.0,0.0,0.8191732317209244,0.280918687582016,16.608845949172974,0.00011277154571647304,0.06,11.553070957136217,191.02795509662496,351.988907139692,11.793489763525725
35,0.5697695218747661,0.5521889857707485,1.5074710544986275e-06,0.7983030913978495,1.2718367433547975,0.6095,0.618,0.15869183838367462,9.802639245986938,0.09953541401773691,0.018007490318268538,0.21624800376594067,0.86846923828125,0.8427734375,0.025747299194335938,0.03961735824123025,0.021266233874484897,0.09070052206516266,1.8944346038551885e-06,0.18993273004889488,0.0,0.0,0.0,0.0,0.0,0.0,0.7924231812357903,0.28219808638095856,16.6779363155365,0.00010159437729584065,0.06,11.355453505295314,193.0958422473009,349.8409046772013,12.009757387145768
36,0.5579991183614218,0.5404984572882293,1.5146780323184137e-06,0.8072916666666666,1.2856325435638427,0.6085,0.618,0.16625452041625977,10.013617634773254,0.10701507702469826,0.01715196657460183,0.22822984121739864,0.8641357421875,0.8431396484375,0.02095794677734375,0.03979580570012331,0.02230155048891902,0.09746013954281807,3.62193475211825e-07,0.18020462803542614,0.0,0.0,0.0,0.0,0.0,0.0,0.8063321486115456,0.2650541178882122,16.869447231292725,9.127344108605656e-05,0.06,11.61674470952881,196.40083859086454,348.4489449138471,12.068117139826564
37,0.5337421990210011,0.5163237308302233,1.5233112653047385e-06,0.8174563172043011,1.3270744609832763,0.611,0.618,0.15853627026081085,10.393081665039062,0.10930025763809681,0.016847699764184654,0.2234453596174717,0.86651611328125,0.8427734375,0.02367401123046875,0.03805564809590578,0.019116032868623734,0.08200500439852476,1.6904132280615158e-06,0.18323539569973946,0.0,0.0,0.0,0.0,0.0,0.0,0.797070637345314,0.2533156480640173,17.044742107391357,8.186930444473968e-05,0.06,11.43569427953754,195.75163587120107,347.39000503208035,12.08064612916543
38,0.5066071796801782,0.48917555776975485,1.525001259265522e-06,0.8260248655913979,1.3415847578048705,0.607,0.618,0.15923772752285004,10.364715337753296,0.10952474176883698,0.01643624738790095,0.22222480364143848,0.86798095703125,0.8427734375,0.025243759155273438,0.03833826258778572,0.017011513118632138,0.08126225229352713,8.616599416200188e-07,0.1912742368876934,0.0,0.0,0.0,0.0,0.0,0.0,0.8037395104765892,0.26942288503050804,17.09488034248352,7.34371545850918e-05,0.06,11.630805698880595,192.20008075263718,354.50900578515393,11.951360924559664
39,0.5006431969263221,0.48329556404903373,1.5314888536698662e-06,0.828125,1.3442116947174072,0.603,0.618,0.15977860987186432,10.32184100151062,0.11350456159561872,0.01659105601720512,0.23959731496870518,0.86468505859375,0.8427734375,0.02191162109375,0.0410355688072741,0.015440040384419262,0.08159162569791079,1.3078049505566014e-06,0.18639766238629818,0.0,0.0,0.0,0.0,0.0,0.0,0.8057068139314651,0.25763979367911816,17.260980129241943,6.602647471538627e-05,0.06,11.24774447308355,193.67099868825898,356.2144066990411,12.021678773938524
40,0.49989572840352214,0.482543497636754,1.539397452864749e-06,0.8287970430107527,1.3858442096710204,0.6015,0.618,0.15853741765022278,10.478892803192139,0.11372479517012835,0.016137085272930562,0.22407188080251217,0.86651611328125,0.8427734375,0.023664474487304688,0.040238747373223305,0.017769413301721215,0.08235831931233406,1.0717496934375959e-06,0.18239402025938034,0.0,0.0,0.0,0.0,0.0,0.0,0.8156779333949089,0.2621443457901478,17.44488286972046,5.968075365182585e-05,0.06,11.411752677480353,193.38424643008753,349.39079498923013,11.963183827980194
41,0.47560888016095726,0.45827475702890785,1.5437632975923036e-06,0.8386256720430108,1.3614071464538575,0.6085,0.618,0.15765489637851715,10.615670204162598,0.11886780802160501,0.017225017538294196,0.23728377185761929,0.8634033203125,0.8427734375,0.020624160766601562,0.04078254476189613,0.017890142742544413,0.07599100284278393,9.4086749413691e-07,0.18905621021986008,0.0,0.0,0.0,0.0,0.0,0.0,0.8031913191080093,0.2631516270339489,17.45061755180359,5.4437230608876566e-05,0.06,11.333376666786329,196.30485010746133,348.95038268825704,12.046925688229104
42,0.45872329960587205,0.44139898976972025,1.5494323834382256e-06,0.8442540322580645,1.3885032253265381,0.61,0.618,0.1577426642179489,10.855497121810913,0.11507488787174225,0.015767827979288995,0.22195316664874554,0.8665771484375,0.8427734375,0.023693084716796875,0.035578102339059114,0.01542653446085751,0.07869542017579079,7.425537660310511e-07,0.19277570024132729,0.0,0.0,0.0,0.0,0.0,0.0,0.8002453371882439,0.26740677282214165,17.499867916107178,5.032667666474976e-05,0.06,11.823932171815828,190.83342189235256,355.33648670936736,11.839274279746634
43,0.4589599694616051,0.4417418946502029,1.5572635264458855e-06,0.8402217741935484,1.3691229276657104,0.606,0.618,0.15544864535331726,10.874694228172302,0.11901682987809181,0.015149763785302639,0.22939706593751907,0.8670654296875,0.8427734375,0.024173736572265625,0.03786372346803546,0.012578901369124651,0.07578665018081665,5.259261683931982e-07,0.19148080237209797,0.0,0.0,0.0,0.0,0.0,0.0,0.7940251976251602,0.2600010335445404,17.69526767730713,4.7373214184479447e-05,0.06,11.382384268912457,192.7235547094218,353.0642690643373,11.85414096780537
44,0.45420394565469474,0.43696746101943396,1.5638698857000362e-06,0.8454301075268817,1.3802330303192138,0.608,0.618,0.15408489108085632,10.86668837070465,0.12360451277345419,0.01738569955341518,0.23860434629023075,0.86456298828125,0.8427734375,0.021785736083984375,0.04175174003466964,0.014795977622270584,0.07455774117261171,6.00361090619117e-07,0.1904688198119402,0.0,0.0,0.0,0.0,0.0,0.0,0.798474907875061,0.2660791464149952,17.85075306892395,4.5594175260292564e-05,0.06,11.56156024726149,191.58061249449977,357.4903777204576,11.69902236553401
45,0.4342905811725124,0.41698258954991574,1.5701360707093808e-06,0.8513104838709677,1.393229221343994,0.605,0.618,0.15452785789966583,10.921418905258179,0.12610517721623182,0.01686997921206057,0.23781466484069824,0.86260986328125,0.8427734375,0.019765853881835938,0.04153050808236003,0.015153915504924953,0.0748217012733221,6.987523875068291e-07,0.18885712325572968,0.0,0.0,0.0,0.0,0.0,0.0,0.7941585630178452,0.2491388525813818,17.90163826942444,4.5e-05,0.06,11.42196318249516,195.97564202128416,356.0532410322017,12.022078322354323
