epoch,train_loss,train_ce,train_reg,train_acc,val_loss,val_acc,best_acc,class_cos,logits_cell_norm,stage_lb,evidence_lb,operator_lb,register_diversity,global_diversity,memory_diversity,operator_entropy_per_block,block_diversity,route_diversity,adapter_diversity,phase_role,global_skip_penalty,late_write,late_dyn_gate,weak_class_late_read,role_diversity,role_anchor,category_diversity,category_entropy,signal_op_bias_norm,lr,current_late_gate_floor,speed_data_ms,speed_forward_ms,speed_backward_ms,speed_optimizer_ms
1,2.279726641152495,2.1836933051386187,6.988001830425781e-07,0.1790994623655914,2.0587133083343505,0.2235,0.2235,0.8841335773468018,2.6151341795921326,0.007185479335021228,0.0002146410279237898,0.30238402262330055,1.5245361328125,0.84716796875,0.67730712890625,0.005080178380012512,0.9797257110476494,0.9999949187040329,7.33634749394696e-07,0.25092468224465847,0.0,0.0,0.0,0.0,1.3624191719241452e-08,0.0022265217266976833,0.9998627230525017,0.4759378843009472,2.6037077009677887,0.00016666666666666666,0.2,13.130707129035454,199.62682978494027,353.61913382792073,13.312511537625602
2,2.0744151184635777,1.9835047478316932,6.573120492825554e-07,0.2610887096774194,1.8517169132232667,0.332,0.332,0.827329158782959,3.0009778439998627,0.008400518796406686,0.0004737330127682071,0.25396309047937393,1.3720703125,0.81005859375,0.561767578125,0.06421446800231934,0.9662930592894554,0.9999745786190033,5.8969681049347855e-06,0.21036654710769653,0.0,0.0,0.0,0.0,2.1285117327352054e-05,0.0007519855789723806,0.9998321980237961,0.5179906338453293,3.602613627910614,0.0003333333333333333,0.2,11.967683516133782,192.10927080646758,347.6509915376531,12.546584870965832
3,1.974806402319221,1.895093951174008,6.535185804985362e-07,0.29107862903225806,1.7150213174819946,0.3675,0.3675,0.5511544346809387,3.649081438779831,0.02124185930006206,0.0033247841347474605,0.2542564570903778,0.98046875,0.57177734375,0.408660888671875,0.09677793364971876,0.9629172831773758,0.9999593272805214,5.884729944227729e-06,0.0821598432958126,0.0,0.0,0.0,8.914998397813179e-05,0.00027377044716558885,0.00013543314889830071,0.9996542409062386,0.25064074248075485,4.188383162021637,0.0005,0.2,11.97455431184774,192.04544455915703,349.6102932258216,12.477258440842997
4,1.81979323715292,1.7510173448952295,7.065610675845262e-07,0.34870631720430106,1.6005259456634522,0.413,0.413,0.5417697429656982,4.290372669696808,0.023621500236913562,0.006377889367286116,0.2799151837825775,0.65338134765625,0.325897216796875,0.327484130859375,0.13200457766652107,0.9553480893373489,0.9999338984489441,2.955801392090507e-06,0.04297024384140968,0.0,0.00019766552213695832,0.0,2.347445683881233e-05,0.0,3.755456479126451e-08,0.9998576268553734,0.1508882250636816,4.96092689037323,0.0004993708543657655,0.2,11.63844331181623,193.03663632254322,355.3040508817043,12.849780655928512
5,1.7449179554498324,1.6805141472047376,7.962030358319152e-07,0.38012432795698925,1.5521197185516358,0.413,0.413,0.4867419898509979,4.932343304157257,0.03570598363876343,0.007472265278920531,0.2264493703842163,0.499298095703125,0.299591064453125,0.199737548828125,0.09252684097737074,0.9373850896954536,0.9998322054743767,5.070840416010469e-06,0.055358050391077995,0.0,0.0008250005121226422,0.0,4.018972651920194e-05,0.0,0.0,0.9998474791646004,0.14258981682360172,5.382567405700684,0.000497486935900654,0.2,11.947873870970701,192.62579576343342,353.64817350538397,12.397786709717826
6,1.6742015743768344,1.612194420188986,9.615400489398966e-07,0.4036458333333333,1.8165138206481934,0.329,0.413,0.4899322986602783,5.519405782222748,0.03827257780358195,0.007453119149431586,0.23078233003616333,0.4124755859375,0.309173583984375,0.10327911376953125,0.09721887856721878,0.9328763335943222,0.9998016878962517,4.306891241867561e-06,0.030266229063272476,0.0,8.935339837989886e-05,0.0,0.0,0.0,3.2920460739660484e-06,0.9998067989945412,0.1867374088615179,5.501745581626892,0.0004943587802409103,0.2,12.478678827949718,191.3615204731257,348.0809180967602,12.739844526862804
7,1.5880566540584768,1.5281782906542543,1.0838315274081505e-06,0.4329637096774194,1.422901258468628,0.4845,0.4845,0.44009894132614136,5.310274124145508,0.04977293545380235,0.007562999438960105,0.20898237079381943,0.352783203125,0.28717041015625,0.06562042236328125,0.10919457674026489,0.8903297260403633,0.9996440708637238,3.705503786477493e-06,0.01952829211950302,0.0,0.0001435226322428207,0.0,0.0002630594417496468,0.0,0.0,0.9996644854545593,0.11885222978889942,5.341092765331268,0.0004900038813018817,0.2,11.45286366666672,187.0878780752562,342.3360595806488,12.131010505385426
8,1.5110373638009513,1.4533639056708223,1.1707038660832588e-06,0.46001344086021506,1.4289346647262573,0.47,0.4845,0.4221736490726471,5.7464722990989685,0.049760985653847456,0.007087772944942117,0.3445461019873619,0.367767333984375,0.30474853515625,0.063018798828125,0.1947726346552372,0.847756989300251,0.999445803463459,9.049684194906149e-06,0.01708587259054184,0.0,0.0006348181414068677,0.0,0.0,0.0,0.0,0.9998576268553734,0.08818821143358946,5.917881071567535,0.00048444659344494594,0.2,11.67076312904394,189.03316682795403,351.66397944085867,12.365803720483875
9,1.4629349118919783,1.408044844545344,1.2418452641174545e-06,0.47891465053763443,1.4392957706451417,0.4835,0.4845,0.3548898994922638,6.245823681354523,0.06174172181636095,0.00774528383044526,0.2108509037643671,0.398529052734375,0.3265380859375,0.0719757080078125,0.09464694187045097,0.7582043781876564,0.9985973164439201,3.1628667329641758e-06,0.035417407751083374,0.0,7.519185146520613e-06,0.0,0.001127982533944305,0.0,0.0,0.9997711852192879,0.12899228744208813,6.242601990699768,0.0004777179952780443,0.19333333333333336,12.299845344064272,190.31598120426514,351.0199245268669,12.436016322573524
10,1.404231770064241,1.3532932009748233,1.292535000263137e-06,0.5001680107526881,1.3526145887374879,0.52,0.52,0.29523494839668274,6.5044302344322205,0.06007942836731672,0.00942950090393424,0.23515726812183857,0.3343505859375,0.28656005859375,0.04775238037109375,0.13897338695824146,0.6716075837612152,0.9967294186353683,6.708542969136033e-06,0.025187646970152855,0.0,8.125790782287368e-05,0.0,0.0003682822753034998,0.0,0.0,0.9996644482016563,0.10182492434978485,5.7107309103012085,0.0004698557158514987,0.18666666666666668,11.545630161289145,192.80384218280878,355.9034694838726,12.60965590319991
